datetime,us_aqi,us_aqi_lag1,us_aqi_lag6,us_aqi_lag24,us_aqi_diff,log_carbon_monoxide,log_nitrogen_dioxide,log_sulphur_dioxide,log_ozone,scaled_pm2_5,scaled_ozone,scaled_sulphur_dioxide,scaled_nitrogen_dioxide,scaled_pm2_5_diff,scaled_ozone_per_humidity,scaled_temperature_2m,scaled_relative_humidity_2m,scaled_wind_speed_10m,precipitation,month,day_of_week,hour_sin,hour_cos,scaled_pm2_5_temp_interaction
2025-06-07 09:00:00,79,79.0,79.0,78.0,0.0,5.4510384535657,1.9878743481543453,2.602689685444384,4.382026634673881,-0.1002619227999793,0.3941269698403519,-0.1278093932097192,-0.7138820189369354,0.2606908811422241,0.4127574672313324,0.1654008669350822,-0.9685749442744396,0.8345480050625149,0.0,6.0,5.0,0.7071067811865476,-0.7071067811865475,-0.0842048204785847
2025-06-07 10:00:00,79,79.0,79.0,78.0,0.0,5.313205979041787,1.7404661748405044,2.660259537265861,4.51085950651685,-0.0150510839403265,0.7913683230879479,0.0349162371919224,-0.911875147350851,0.3044218612037925,0.8580225881338642,0.6558999895701508,-1.3371986818824133,0.8768861702716,0.0,6.0,5.0,0.4999999999999999,-0.8660254037844387,0.0699108265211529
2025-06-07 11:00:00,79,79.0,79.0,78.0,0.0,5.198497031265826,1.5040773967762742,2.6741486494265287,4.584967478670572,0.0214678469995248,1.0441582751546,0.0755976447923326,-1.0603699936612878,0.1294979409575157,1.1945461994682478,1.0373993071752063,-1.6136664850883935,1.003900665898856,0.0,6.0,5.0,0.258819045102521,-0.9659258262890682,0.1658050068765459
2025-06-07 12:00:00,78,79.0,79.0,78.0,-1.0,5.176149732573829,1.3862943611198906,2.631888840136646,4.605170185988092,0.0092948700195742,1.116383975745072,-0.0464465780088983,-1.1222428462906364,-0.0454259792887625,1.253820244646463,1.200899014720228,-1.6136664850883935,1.1097460789215694,0.0,6.0,5.0,1.2246467991473532e-16,-1.0,0.1819015300076294
2025-06-07 13:00:00,78,78.0,79.0,79.0,0.0,5.19295685089021,1.33500106673234,2.5572273113676265,4.59511985013459,-0.063742991860128,1.0802711254498358,-0.2498536160109502,-1.146991987342376,-0.2640808795966078,1.2742595705699855,1.2553989172352364,-1.705822419490387,1.2367605745488248,0.0,6.0,5.0,-0.2588190451025208,-0.9659258262890684,0.123954046735728
2025-06-07 14:00:00,78,78.0,79.0,79.0,0.0,5.231108616854587,1.3862943611198906,2.4932054526026954,4.564348191467836,-0.1124348997799299,0.971932574564128,-0.4125792464125919,-1.1222428462906364,-0.1766189194734709,1.0883468685239452,1.200899014720228,-1.5215105506864002,1.3002678223624529,0.0,6.0,5.0,-0.4999999999999997,-0.8660254037844388,0.070595784952263
2025-06-07 15:00:00,78,78.0,79.0,79.0,0.0,5.303304908059076,1.4816045409242156,2.476538400117484,4.51085950651685,-0.1611268076997315,0.7913683230879479,-0.4532606540130021,-1.0727445641871574,-0.1766189194734694,0.8996335320651603,1.0373993071752063,-1.4293546162844066,1.427282317989709,0.0,6.0,5.0,-0.7071067811865471,-0.7071067811865479,0.0003875457634938
2025-06-07 16:00:00,78,78.0,79.0,79.0,0.0,5.384495062789089,1.6486586255873816,2.476538400117484,4.442651256490317,-0.209818715619533,0.5746912213165319,-0.4532606540130021,-0.9737479999801996,-0.1766189194734694,0.6512007853346073,0.7648997946001659,-1.2450427474804198,1.406113235385166,0.0,6.0,5.0,-0.8660254037844384,-0.5000000000000004,-0.0858487207132487
2025-06-07 17:00:00,77,78.0,79.0,79.0,-1.0,5.429345628954441,1.9021075263969205,2.509599262378372,4.3694478524670215,-0.3072025314591365,0.3580141195451159,-0.3718978388121813,-0.7881294420921536,-0.3515428397197477,0.3862637652198574,0.4379003795101208,-0.9685749442744396,1.3002678223624529,0.0,6.0,5.0,-0.9659258262890684,-0.2588190451025206,-0.2216074817592402
2025-06-07 18:00:00,77,77.0,78.0,79.0,0.0,5.402677381872279,2.26176309847379,2.4932054526026954,4.262679877041316,-0.3558944393789384,0.069111317183228,-0.4125792464125919,-0.4292668968419315,-0.1766189194734709,0.0936811430061767,0.2199007694500888,-0.6921071410684592,1.0462388311079414,0.0,6.0,5.0,-1.0,-1.8369701987210287e-16,-0.2962679507502246
2025-06-07 19:00:00,77,77.0,78.0,79.0,0.0,5.337538079701318,2.602689685444384,2.476538400117484,4.110873864173311,-0.3924133703187893,-0.292017185769132,-0.4532606540130021,0.053341353666988,-0.1328879394118994,-0.2230913810440681,-0.2160984506699732,-0.4156393378624789,0.8557170876670571,0.0,6.0,5.0,-0.9659258262890684,0.2588190451025203,-0.3911004455373966
2025-06-07 20:00:00,77,77.0,78.0,79.0,0.0,5.288267030694535,2.778819271990417,2.451005098112319,3.970291913552122,-0.3680674163588886,-0.58091998813102,-0.5142827654136178,0.3750801873396009,0.0857669608959457,-0.4678931876300973,-0.4340980607300033,-0.1391715346564986,0.7498716746443439,0.0,6.0,5.0,-0.8660254037844386,0.5000000000000001,-0.4025392513369329
2025-06-07 21:00:00,77,77.0,78.0,79.0,0.0,5.308267697401205,2.797281334830153,2.4159137783010487,3.9318256327243257,-0.3680674163588886,-0.6531456887214919,-0.5956455806144386,0.4122038989172102,-0.0016949992271926,-0.5298605622295683,-0.5975977682750268,-0.0470156002545051,0.5593499312034604,0.0,6.0,5.0,-0.7071067811865477,0.7071067811865474,-0.4264785485042255
