datetime,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,hour,day_of_week,month,hour_sin,hour_cos,us_aqi_lag1,us_aqi_lag6,us_aqi_lag24,us_aqi_diff,pm2_5_diff,ozone_per_humidity,pm2_5_temp_interaction,log_carbon_monoxide,log_ozone,log_sulphur_dioxide,log_nitrogen_dioxide,scaled_pm2_5,scaled_ozone,scaled_sulphur_dioxide,scaled_nitrogen_dioxide,scaled_temperature_2m,scaled_relative_humidity_2m,scaled_wind_speed_10m,scaled_pm2_5_diff,scaled_ozone_per_humidity,scaled_pm2_5_temp_interaction
17/05/2025 10:00,6.8,18.0,94.0,64,31.3,67,14.6,0.0,10.0,5.0,5.0,0.4999999999999999,-0.8660254037844387,64.0,65.0,70.0,0.0,1.6999999999999993,1.3823529411764706,638.52,5.594711379601839,4.553876891600541,2.9444389791664403,2.0541237336955462,-0.7210837487774512,0.935819724268892,0.990929315801566,-0.6520091663075867,0.5469001845401358,-0.7842630754704526,0.1571373617171502,0.7417316618194861,0.7369157036070266,-0.5697718522924267
17/05/2025 11:00,4.7,18.3,108.0,64,31.9,64,15.7,0.0,11.0,5.0,5.0,0.258819045102521,-0.9659258262890682,64.0,64.0,70.0,0.0,0.8000000000000007,1.6615384615384616,676.28,5.442417710521793,4.691347882229144,2.96010509591084,1.7404661748405044,-0.6236999329378476,1.441399628402196,1.0519514272021817,-0.911875147350851,0.8738995996301809,-1.060730878676433,0.3899972703671192,0.3481528412653625,1.2250951304447126,-0.4404517004988686
17/05/2025 12:00,3.7,17.2,112.0,65,32.3,63,15.8,0.0,12.0,5.0,5.0,1.2246467991473532e-16,-1.0,64.0,64.0,70.0,1.0,-0.0999999999999978,1.75,681.53,5.384495062789089,4.727387818712341,2.9014215940827497,1.547562508716013,-0.6358729099177979,1.5858510295831398,0.8282036853999244,-1.0356208526095485,1.091899209690211,-1.1528868130784264,0.4111663529716621,-0.045425979288761,1.3797775906501706,-0.4224715416822325
17/05/2025 13:00,3.4,15.2,111.0,65,32.4,64,15.9,0.0,13.0,5.0,5.0,-0.2588190451025208,-0.9659258262890684,65.0,64.0,69.0,0.0,-0.6000000000000014,1.7076923076923076,664.1999999999999,5.37989735354046,4.718498871295094,2.785011242238338,1.4816045409242156,-0.7089107717975005,1.549738179287904,0.4213896093958207,-1.0727445641871574,1.1463991122052195,-1.060730878676433,0.4323354355762047,-0.2640808795966093,1.305799022725821,-0.4818231897379096
17/05/2025 14:00,3.6,13.8,107.0,65,32.5,62,16.2,0.0,14.0,5.0,5.0,-0.4999999999999997,-0.8660254037844388,65.0,64.0,68.0,0.0,-0.3999999999999986,1.6984126984126984,653.25,5.41610040220442,4.68213122712422,2.694627180770069,1.5260563034950494,-0.7576026797173021,1.4052867781069598,0.1366197561929483,-1.047995423135418,1.200899014720228,-1.2450427474804198,0.4958426833898324,-0.1766189194734694,1.2895728433253866,-0.5193246638411789
17/05/2025 15:00,3.9,13.6,101.0,65,32.4,62,15.4,0.0,15.0,5.0,5.0,-0.7071067811865471,-0.7071067811865479,65.0,64.0,68.0,0.0,-0.4000000000000021,1.6031746031746033,638.28,5.513428746164983,4.624972813284271,2.681021528714291,1.589235205116581,-0.806294587637104,1.1886096763355438,0.0959383485925377,-1.0108717115578087,1.1463991122052195,-1.2450427474804198,0.3264900225534914,-0.1766189194734709,1.123041002110401,-0.5705938024097587
17/05/2025 16:00,4.8,14.0,92.0,65,32.0,64,13.7,0.0,16.0,5.0,5.0,-0.8660254037844384,-0.5000000000000004,65.0,64.0,68.0,0.0,-0.3999999999999986,1.4153846153846157,617.6,5.638354669333745,4.532599493153256,2.70805020110221,1.7578579175523736,-0.8549864955569055,0.86359402367842,0.1773011637933585,-0.8995005768249813,0.9283995021451894,-1.060730878676433,-0.0333843817237336,-0.1766189194734694,0.794674371612134,-0.641418504186527
17/05/2025 17:00,7.1,14.9,84.0,65,31.5,67,13.1,0.0,17.0,5.0,5.0,-0.9659258262890684,-0.2588190451025206,65.0,64.0,67.0,0.0,0.6999999999999993,1.2352941176470589,630.0,5.713732805509369,4.442651256490317,2.766319109226186,2.091864061678393,-0.7697756566972527,0.5746912213165319,0.3603674979952053,-0.6148854547299775,0.6558999895701508,-0.7842630754704526,-0.1603988773509893,0.3044218612037925,0.4797709487897692,-0.5989510814577104
17/05/2025 18:00,12.5,15.1,70.0,65,30.5,73,11.1,0.0,18.0,5.0,5.0,-1.0,-1.8369701987210287e-16,65.0,65.0,67.0,0.0,-0.8000000000000007,0.945945945945946,585.6,5.720311776607412,4.262679877041316,2.778819271990417,2.602689685444384,-0.8671594725368561,0.069111317183228,0.4010489055956155,0.053341353666988,0.1109009644200737,-0.231327469058492,-0.5837805294418421,-0.3515428397197477,-0.0261787309587808,-0.7510118531641186
17/05/2025 19:00,19.8,15.4,52.0,65,30.0,75,11.4,0.0,19.0,5.0,5.0,-0.9659258262890684,0.2588190451025203,65.0,65.0,67.0,0.0,-1.0,0.6842105263157895,546.0,5.697093486505405,3.970291913552122,2.797281334830153,3.0349529867072724,-0.9888892423363604,-0.58091998813102,0.4620710169962312,0.9566850020554784,-0.1615985481549647,-0.0470156002545051,-0.5202732816282141,-0.4390047998428861,-0.4838451850517433,-0.8866336225238881
