time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,hour,day_of_week,month,hour_sin,hour_cos,us_aqi_lag1,us_aqi_lag6,us_aqi_lag24,us_aqi_roll3,us_aqi_diff,pm2_5_diff,ozone_per_humidity,pm2_5_temp_interaction,log_pm2_5,log_pm10,log_carbon_monoxide,log_ozone,log_sulphur_dioxide,log_nitrogen_dioxide,scaled_pm2_5,scaled_pm10,scaled_carbon_monoxide,scaled_ozone,scaled_sulphur_dioxide,scaled_nitrogen_dioxide,scaled_temperature_2m,scaled_relative_humidity_2m,scaled_wind_speed_10m,scaled_us_aqi_lag1,scaled_us_aqi_lag6,scaled_us_aqi_lag24,scaled_us_aqi_roll3,scaled_us_aqi_diff,scaled_pm2_5_diff,scaled_ozone_per_humidity,scaled_pm2_5_temp_interaction,scaled_log_pm2_5,scaled_log_pm10,scaled_log_carbon_monoxide,scaled_log_ozone,scaled_log_sulphur_dioxide,scaled_log_nitrogen_dioxide
02/05/2025 00:00,27.4,17.4,297.0,13.1,8.3,63.0,58,28.5,75,13.1,0.0,0.0,4.0,5.0,0.0,1.0,58.0,56.0,56.0,57.666666666666664,0.0,-0.7000000000000028,0.8289473684210527,495.9,2.91235066461494,3.3463891451671604,5.697093486505405,4.1588830833596715,2.2300144001592104,2.6461747973841225,-1.0862730581759639,-1.07279971318016,0.2714733999651201,-0.18367863488342398,-0.9821189528183369,0.12758877682220637,-0.9790970858800804,-0.04701560025450516,-0.16039887735098934,-1.7517564095933373,-1.8944019530343708,-1.8478657183894196,-1.783985046499973,-0.007182312877526853,-0.3078118596581793,-0.23076061057370564,-1.05821570951693,-1.3181950706941672,-1.8259815600051568,0.47677262285640004,0.0036963335441781964,-1.1674154495575069,0.4236908380419004
02/05/2025 01:00,25.8,16.1,228.0,9.4,7.2,68.0,58,28.2,77,13.9,0.0,1.0,4.0,5.0,0.25881904510252074,0.9659258262890683,58.0,57.0,56.0,58.0,0.0,-1.2999999999999972,0.8717948717948718,454.02000000000004,2.8390784635086144,3.288401887516811,5.43372200355424,4.23410650459726,2.1041341542702074,2.341805806147327,-1.244521758915319,-1.1115586802623652,-0.38559926708845815,-0.0031143834072439947,-1.205866694620594,-0.3302703326349736,-1.1425967934251038,0.1372962685494817,0.008953783485351906,-1.7517564095933373,-1.8172381222982061,-1.8478657183894196,-1.7580648515361488,-0.007182312877526853,-0.5701977400275929,-0.15583813747647773,-1.2016460049913527,-1.5887980605470413,-1.953768990844891,-0.30129798178632433,0.192353617034896,-1.5683143099466355,-0.10554822870939465
02/05/2025 02:00,24.5,15.1,179.0,6.7,6.4,71.0,58,28.1,78,13.5,0.0,2.0,4.0,5.0,0.49999999999999994,0.8660254037844387,58.0,57.0,55.0,58.0,0.0,-1.0000000000000018,0.8987341772151899,424.31,2.7788192719904172,3.2386784521643803,5.19295685089021,4.276666119016055,2.0014800002101243,2.0412203288596382,-1.3662515287148234,-1.1430503410166568,-0.8522160886192601,0.105224167478464,-1.3685923250222356,-0.6643837368334563,-1.1970966959401104,0.22945220295147514,-0.07572254693281873,-1.7517564095933373,-1.8172381222982061,-1.9238644200483965,-1.7580648515361488,-0.007182312877526853,-0.43900479984288693,-0.10873249008314434,-1.3033965799327356,-1.811342451799584,-2.0633453066369944,-1.0125833715752226,0.2990914004348657,-1.8952435519913768,-0.6282084932531156
02/05/2025 03:00,23.7,14.4,160.0,5.4,6.0,72.0,58,27.9,79,13.7,0.0,3.0,4.0,5.0,0.7071067811865475,0.7071067811865476,58.0,57.0,55.0,58.0,0.0,-0.6999999999999993,0.9,401.76,2.7343675094195836,3.2068032436339315,5.081404364984463,4.290459441148391,1.9459101490553132,1.8562979903656263,-1.4514623675744762,-1.1624298245577593,-1.0331491418658976,0.1413370177737,-1.4499551402230564,-0.8252531536697628,-1.3060965009701273,0.3216081373534686,-0.0333843817237336,-1.7517564095933373,-1.8172381222982061,-1.9238644200483965,-1.7580648515361488,-0.007182312877526853,-0.30781185965817776,-0.10651909219357807,-1.380625643040382,-1.9755081200104059,-2.1335892045317295,-1.3421395907433311,0.33368449180171444,-2.072220406799884,-0.9497528314209209
02/05/2025 04:00,23.1,14.1,161.0,4.9,5.8,71.0,58,27.8,79,13.5,0.0,4.0,4.0,5.0,0.8660254037844386,0.5000000000000001,58.0,57.0,56.0,58.0,0.0,-0.3000000000000007,0.8875,391.98,2.714694743820879,3.1822118404966093,5.087596335232384,4.276666119016055,1.916922612182061,1.7749523509116738,-1.4879812985143277,-1.1769644372135861,-1.0236263495897588,0.105224167478464,-1.4906365478234667,-0.8871260062991115,-1.3605964034851339,0.3216081373534686,-0.07572254693281873,-1.7517564095933373,-1.8172381222982061,-1.8478657183894196,-1.7580648515361488,-0.007182312877526853,-0.132887939411901,-0.12837639635304507,-1.4141201103216585,-2.048161992956836,-2.1877816660309612,-1.323846835655558,0.2990914004348657,-2.1645388672215593,-1.0911972345907686
02/05/2025 05:00,19.0,13.6,182.0,5.8,5.7,70.0,58,27.7,78,13.5,0.0,5.0,4.0,5.0,0.9659258262890683,0.25881904510252074,58.0,58.0,56.0,58.0,0.0,-0.5,0.8860759493670886,376.71999999999997,2.681021528714291,2.995732273553991,5.209486152841421,4.2626798770413155,1.9021075263969205,1.916922612182061,-1.5488461834140799,-1.2762842903617366,-0.8236477117908437,0.069111317183228,-1.510977251623672,-0.775754871566284,-1.4150963060001425,0.22945220295147514,-0.07572254693281873,-1.7517564095933373,-1.7400742915620413,-1.8478657183894196,-1.7580648515361488,-0.007182312877526853,-0.2203498995350394,-0.13086646897880713,-1.4663824386153477,-2.1725211980608172,-2.598729617861891,-0.963751342308464,0.264014473943256,-2.2117214173181576,-0.8443382879028578
02/05/2025 06:00,20.7,13.9,243.0,8.1,7.0,69.0,58,27.8,78,13.4,0.0,6.0,4.0,5.0,1.0,6.123233995736766e-17,58.0,58.0,56.0,58.0,0.0,0.3000000000000007,0.8734177215189873,386.42,2.7013612129514133,3.077312260546414,5.497168225293202,4.248495242049359,2.0794415416798357,2.2082744135228043,-1.5123272524742284,-1.2351028878368937,-0.24275738294637594,0.032998466887992,-1.2465481022210045,-0.4911397494712802,-1.3605964034851339,0.22945220295147514,-0.09689162953736129,-1.7517564095933373,-1.7400742915620413,-1.8478657183894196,-1.7580648515361488,-0.007182312877526853,0.12949794095751577,-0.15300044787446973,-1.4331619547065149,-2.0974043149301758,-2.418950518657708,-0.11386068008010945,0.2284399858268788,-1.6469544506422542,-0.3377336078028343
02/05/2025 07:00,22.5,15.6,324.0,11.2,8.9,67.0,58,28.3,78,11.8,0.0,7.0,4.0,5.0,0.9659258262890683,-0.25881904510252063,58.0,58.0,56.0,58.0,0.0,1.6999999999999993,0.8481012658227848,441.48,2.8094026953624973,3.157000421150113,5.783825182329737,4.219507705176107,2.2925347571405443,2.501435951739211,-1.3053866438150714,-1.1914990498694131,0.5285887914208681,-0.03922723370247999,-0.8600747300171059,-0.10752806316931857,-1.0880968909100954,0.22945220295147514,-0.43559695121004344,-1.7517564095933373,-1.7400742915620413,-1.8478657183894196,-1.7580648515361488,-0.007182312877526853,0.7417316618194861,-0.19726840566579512,-1.2445928986219466,-1.6983942165962786,-2.243340466992685,0.7330015139100318,0.15574042136114868,-0.9683028748407462,0.1720178562427204
02/05/2025 08:00,26.1,17.6,369.0,12.7,10.4,70.0,58,29.5,73,14.8,0.0,8.0,4.0,5.0,0.8660254037844387,-0.4999999999999998,58.0,58.0,56.0,58.0,0.0,2.0000000000000018,0.9459459459459459,519.2,2.9231615807191558,3.299533727885655,5.91350300563827,4.2626798770413155,2.4336133554004498,2.617395832834079,-1.0619271042160627,-1.1042913739344518,0.9571144438471147,0.069111317183228,-0.554964173014028,0.0780904947187274,-0.4340980607300033,-0.23132746905849202,0.19947552692623574,-1.7517564095933373,-1.7400742915620413,-1.8478657183894196,-1.7580648515361488,-0.007182312877526853,0.8729246020041952,-0.02617873095878088,-0.9784180522926209,-1.2782690663340113,-1.9292375793091006,1.1161048828086733,0.264014473943256,-0.519000850776041,0.37364976033998676
02/05/2025 09:00,28.9,18.0,341.0,10.9,11.4,81.0,58,30.8,66,16.8,0.0,9.0,4.0,5.0,0.7071067811865476,-0.7071067811865475,58.0,58.0,56.0,58.0,0.0,0.3999999999999986,1.208955223880597,554.4,2.9444389791664403,3.3978584803966405,5.834810737062605,4.406719247264253,2.517696472610991,2.4765384001174837,-1.0132351962962611,-1.036463181540593,0.690476260115228,0.46635267043082396,-0.35155713501197616,-0.14465177474692764,0.27440067196509726,-0.876419009872446,0.6228571790170885,-1.7517564095933373,-1.7400742915620413,-1.8478657183894196,-1.7580648515361488,-0.007182312877526853,0.1732289210190842,0.43371517180757363,-0.8578653684172705,-1.1996890926306005,-1.712557777220618,0.8836266345743019,0.6252593609066625,-0.25121597611512775,0.12872580822189
02/05/2025 10:00,32.4,18.2,276.0,7.5,12.1,96.0,59,31.7,60,18.2,0.0,10.0,4.0,5.0,0.49999999999999994,-0.8660254037844387,58.0,58.0,56.0,58.333333333333336,1.0,0.1999999999999993,1.5737704918032787,576.9399999999999,2.9549102790337356,3.5085558999826545,5.6240175061873385,4.574710978503383,2.5726122302071057,2.1400661634962708,-0.9888892423363603,-0.9516779410482693,0.07149476216620497,1.008045424859364,-0.20917220841054002,-0.5653871726264985,0.7648997946001659,-1.4293546162844066,0.9192243354806852,-1.7517564095933373,-1.7400742915620413,-1.8478657183894196,-1.7321446565723246,0.6666492225413561,0.08576696089594578,1.0716254336478503,-0.7806705532311795,-1.161017331595002,-1.468612134286776,0.2608864093840008,1.046575795908696,-0.07632225484689434,-0.4563346204818736
